Zone ID,Zone name,England,Scotland,Wales,Northern Ireland,United Kingdom (part not stated),Channel Islands,Isle of Man,Irish Republic,Ireland (part not stated),Australia,Canada,New Zealand,Kenya,Malawi,Tanzania,Uganda,Zambia,Zimbabwe,"Botswana, Lesotho and Swaziland",Gambia,Ghana,Nigeria,Sierra Leone,Barbados,Jamaica,Trinidad and Tobago,Other Independent States,Caribbean Dependent Territories,West Indies (so stated),Belize,Guyana,Bangladesh,India,Pakistan,Sri Lanka,Hong Kong,Malaysia,Singapore,Cyprus,Gibraltar,Malta and Gozo,Mauritius,Seychelles,Other New Commonwealth,Belgium,Denmark,France,Germany,Greece,Italy,Luxembourg,Netherlands,Portugal,Spain,Albania,Austria,Bulgaria,Czechoslovakia,Finland,Hungary,Norway,Poland,Romania,Sweden,Switzerland,Yugoslavia,Other Europe,Turkey,U.S.S.R,Algeria,Eygpt,Libya,Morocco,Tunisia,"South Afria, Republic of",Other Africa,United States of America,Caribbean,Central America,South America,Iran,Israel,Other Middle East,"Burma (Myanmar, Union of)","China, Peoples Republic of",Japan,Philippines,Vietnam,Other Asia,Rest of World and at sea/in the air
09DDFN,Filwood,9837,89,139,31,0,5,0,106,0,8,5,1,4,0,0,1,0,0,0,0,0,4,0,2,30,4,2,0,1,0,2,0,14,18,0,10,1,3,1,1,2,1,0,2,3,0,0,19,0,12,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,7,1,0,0,0,0,4,2,3,0,0,0,1,0
09DDFP,Frome Vale,10385,106,394,35,0,7,1,77,0,10,21,2,11,2,0,7,7,4,0,1,1,8,0,3,51,0,4,0,3,0,3,2,25,4,2,10,1,6,15,3,7,12,1,0,2,0,7,40,3,13,0,4,0,4,0,5,0,0,0,3,0,10,0,0,0,1,0,0,1,0,2,1,0,0,18,0,9,0,0,4,1,1,10,1,6,2,2,3,0,1
09DDFQ,Hartcliffe,10490,73,213,36,0,2,0,74,0,5,6,0,1,0,0,1,0,2,0,0,0,1,0,4,7,0,2,2,0,0,0,0,6,2,0,1,0,1,4,0,10,2,0,1,1,2,2,24,0,8,0,3,1,0,0,3,0,0,0,4,0,9,0,0,0,0,0,0,8,0,2,0,0,0,3,0,2,0,1,2,0,1,5,0,1,0,0,4,1,0
09DDFR,Henbury,9404,123,355,23,2,6,2,91,0,9,5,1,17,0,0,4,0,0,0,0,2,1,0,1,14,1,0,0,1,0,2,6,34,2,4,5,4,2,5,0,7,2,0,0,8,4,9,40,1,10,0,1,2,3,0,3,0,2,0,5,2,17,0,3,0,1,0,2,4,0,0,1,0,0,10,4,6,0,1,4,13,3,4,6,1,0,1,0,1,1
09DDFS,Hengrove,12695,91,273,47,0,8,1,113,0,8,7,3,11,2,2,1,2,5,0,0,0,0,0,0,14,2,5,0,1,0,0,2,18,0,2,18,5,6,6,1,10,1,0,0,0,0,7,51,0,13,0,3,0,6,0,3,0,1,0,1,0,11,0,0,0,1,0,1,4,0,4,1,0,0,8,1,9,0,0,0,4,0,5,4,0,0,3,0,0,0
09DDFT,Henleaze,9633,198,440,62,0,3,3,130,0,28,21,21,20,2,4,17,8,12,0,0,3,3,0,3,10,6,3,4,0,0,5,4,48,8,8,23,21,8,16,0,5,3,0,2,3,5,41,47,2,37,0,10,3,18,0,4,0,10,2,5,1,20,1,9,3,2,0,4,8,2,5,3,4,1,43,2,31,0,3,14,20,7,22,4,10,3,2,2,7,2
09DDFU,Hillfields,10137,87,235,32,0,0,0,110,0,11,9,0,3,0,1,10,4,1,0,0,5,2,0,2,64,1,3,0,1,0,3,22,25,32,0,15,7,3,3,4,4,5,0,4,2,1,4,29,0,15,0,5,0,4,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,1,5,2,0,0,0,1,0,4,0,0,0
09DDFW,Horfield,8941,110,366,37,0,8,0,120,0,8,9,4,11,9,3,7,2,4,0,0,3,4,0,2,62,1,5,2,4,0,7,22,53,20,7,8,9,6,18,0,9,3,0,1,0,0,11,35,2,60,0,2,2,2,0,3,0,0,0,12,0,25,0,0,1,2,0,1,3,0,2,2,0,0,11,13,16,1,0,6,3,1,15,2,1,1,3,5,12,0
09DDFX,Kingsweston,9636,89,339,53,0,1,3,129,1,15,10,3,11,0,1,2,9,3,0,0,0,0,0,3,19,0,1,0,0,1,1,6,18,3,0,18,5,7,7,3,4,0,0,1,6,1,5,57,1,18,0,7,0,1,0,3,0,9,3,0,2,26,0,2,4,1,0,0,1,1,1,0,0,1,16,0,19,0,0,8,5,0,1,6,6,4,0,3,0,0
09DDFY,Knowle,10023,90,220,18,0,0,0,118,0,9,8,5,7,3,5,3,0,3,0,0,0,0,0,2,21,0,1,0,2,0,1,1,13,33,0,3,1,2,5,2,10,3,0,0,2,0,2,21,0,12,0,1,0,3,0,3,0,1,0,6,0,6,0,0,0,0,0,1,0,0,0,0,0,0,8,2,5,0,0,0,2,1,3,7,0,0,0,0,0,0
09DDFZ,Lawrence Hill,10046,165,289,59,0,10,0,255,0,20,9,1,18,3,7,7,3,1,0,0,6,6,0,17,487,10,25,1,12,0,2,22,176,217,5,16,12,0,19,0,4,5,0,0,1,1,6,32,3,13,0,1,5,4,0,1,0,0,1,15,0,21,1,2,1,2,0,1,4,4,2,5,2,1,8,18,9,0,0,11,3,0,6,11,8,2,5,12,0,2
09DDGA,Lockleaze,9083,105,255,41,0,2,6,113,0,3,15,2,5,0,2,7,2,1,0,0,4,0,0,3,121,1,2,2,3,0,5,9,38,31,0,9,2,6,17,0,6,2,3,0,0,0,2,29,0,36,0,9,2,1,0,1,0,1,0,5,0,17,0,0,0,1,0,0,2,1,2,2,3,1,4,3,2,8,0,8,4,0,9,2,2,1,2,0,4,0
09DDGB,Redland,9653,216,434,71,0,10,2,147,0,31,48,11,30,3,11,13,9,18,2,0,3,16,0,5,22,7,0,3,0,0,4,9,59,19,4,31,31,12,23,0,9,1,4,2,1,2,33,49,13,56,0,10,10,20,0,10,0,3,0,13,3,30,0,5,5,6,1,4,7,0,4,5,0,1,29,16,40,0,2,17,23,3,20,1,7,9,2,2,7,0
09DDGC,St.George East,10529,66,231,24,0,2,0,63,0,5,4,3,11,0,2,5,1,0,0,0,0,0,0,3,24,0,2,0,0,0,1,9,20,7,1,6,6,1,9,0,5,1,0,0,2,3,2,17,0,13,0,3,1,3,0,1,0,1,0,0,1,10,0,0,0,0,0,1,0,0,1,0,0,1,7,1,8,0,0,1,0,0,6,1,2,0,1,0,2,2
09DDGD,St.George West,10013,70,207,25,0,5,0,95,0,15,12,5,8,0,0,1,0,2,0,0,0,1,2,0,32,1,1,0,0,0,0,1,37,17,0,13,5,7,1,2,4,3,1,0,0,0,4,28,0,7,0,0,0,3,0,4,0,0,0,2,3,2,1,0,0,0,0,0,1,4,2,2,0,0,3,0,11,2,0,4,4,2,1,5,1,0,1,0,0,3
09DDGE,Southmead,10637,118,346,34,0,5,1,168,0,8,8,3,5,0,3,6,0,2,0,0,5,0,0,6,44,6,2,0,3,0,2,14,27,8,3,9,5,6,10,2,7,4,0,2,1,2,4,40,1,13,0,2,0,1,0,2,0,1,0,6,0,17,0,1,0,3,0,0,5,0,2,2,0,0,5,0,0,1,2,11,9,2,2,1,3,0,1,29,1,0
09DDGF,Southville,9071,120,284,36,2,2,0,184,0,14,14,7,17,1,3,2,1,10,0,0,1,2,1,0,25,2,5,0,0,0,0,12,21,11,7,22,12,8,3,0,4,1,0,2,3,1,14,41,3,58,0,6,7,14,0,1,0,0,0,2,0,6,0,0,3,4,0,1,0,0,1,1,0,0,16,0,16,0,0,7,2,1,14,3,4,1,0,1,2,0
09DDGG,Stockwood,12207,124,297,46,0,5,0,88,0,11,8,12,19,0,3,10,0,3,0,0,0,0,0,0,18,0,3,0,0,0,2,6,26,3,0,15,1,3,4,5,8,0,0,0,4,0,6,38,1,25,0,0,0,2,0,7,2,1,1,3,1,6,1,0,2,6,0,0,7,0,1,0,0,0,9,0,8,0,0,2,4,0,1,6,1,0,1,0,2,0
09DDGH,Stoke Bishop,8709,186,413,54,0,2,0,86,0,23,12,10,21,1,4,4,4,0,3,0,0,2,0,2,6,0,0,2,0,2,0,0,55,15,4,33,21,10,8,2,5,2,0,5,6,5,21,49,3,25,1,10,2,5,0,2,0,5,4,3,4,8,0,3,5,1,0,5,7,3,4,0,1,0,35,9,29,0,0,8,19,4,10,4,8,0,0,0,5,0
09DDGJ,Westbury-On-Trym,9026,229,475,53,1,6,0,91,0,24,21,13,23,0,6,14,8,8,1,0,2,4,0,3,3,1,2,2,0,0,2,3,42,12,3,5,4,4,19,5,6,2,0,1,3,2,14,44,0,27,0,10,4,2,0,3,0,10,0,2,0,20,0,6,1,2,5,1,3,2,10,1,0,0,25,5,21,0,0,14,7,4,16,2,2,5,3,0,7,2
09DDGK,Whitchurch Park,11530,71,180,25,0,1,0,82,0,4,5,0,2,0,0,0,0,0,0,0,0,1,0,3,14,0,1,0,1,1,2,0,5,7,0,3,0,1,1,0,5,0,0,2,0,0,1,35,1,10,0,2,3,2,0,1,0,1,0,2,0,13,0,0,0,3,0,0,1,0,0,0,0,0,13,1,7,0,0,3,2,3,3,4,0,0,1,1,1,0
09DDGL,Windmill Hill,12157,161,321,49,0,11,2,151,0,11,13,16,15,3,6,3,2,4,0,0,2,5,2,2,76,2,2,0,0,0,4,8,62,160,2,14,6,7,7,3,9,4,0,1,2,5,13,46,0,22,0,6,1,14,0,2,0,1,0,6,0,14,0,3,2,1,1,18,8,0,5,1,1,2,10,3,15,0,2,5,13,4,8,3,7,4,3,0,1,0
09DDSS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09DEFA,Badminton,1978,32,77,4,0,1,0,12,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,3,1,6,1,0,2,0,0,2,0,0,1,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0
09DEFB,Bitton North Common,3651,29,87,5,0,1,0,9,0,1,3,1,5,0,1,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,3,2,3,0,1,5,0,1,0,3,0,1,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,4,1,0,1,0,0,0,0,0,0,0
09DEFC,Bitton Oldland Common,3161,19,74,5,0,2,0,9,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,1,1,5,1,0,3,0,0,0,0,0,0,2,0,8,0,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,2,2,1,6,0,0,0,0,1,2,0,0,0,0,0,0,0
09DEFD,Bitton South,1746,21,34,7,0,2,0,9,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,2,0,2,0,1,0
09DEFE,Blackhorse,1454,5,44,4,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
09DEFF,Bromley Heath,4304,50,243,10,0,2,0,24,0,4,7,2,0,1,4,0,4,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,6,3,4,1,1,0,4,0,1,1,0,4,12,0,4,0,2,0,3,0,1,0,0,0,0,0,8,0,0,0,1,0,1,0,1,1,0,0,0,9,0,5,0,0,1,0,0,0,0,1,4,0,0,1,0
09DEFG,Chase,4763,37,111,10,0,0,4,18,0,3,2,2,1,0,2,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,1,0,0,3,0,0,5,1,2,1,0,2,0,0,1,14,0,6,0,2,0,0,0,0,0,0,1,1,0,14,0,0,0,0,0,1,2,0,0,1,2,2,0,0,1,0,1,1,2,1,0,2,0,0,1,0,0,0
09DEFH,Chiphouse,5078,29,93,15,0,0,0,16,0,1,3,0,3,0,0,2,0,1,0,0,1,0,0,0,8,0,1,0,0,0,0,0,13,0,0,8,2,1,2,0,2,0,0,0,0,0,0,7,0,3,0,2,0,0,0,0,0,2,0,2,0,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0
09DEFJ,Downend,4799,47,179,14,0,2,0,31,0,0,4,3,4,0,2,2,0,0,0,0,0,0,0,0,10,0,1,0,0,1,0,0,13,0,0,1,0,2,3,0,5,3,0,0,1,1,7,13,0,10,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,2,1,0,0,0,2,1,9,0,0,0,2,0,3,0,0,0,0,0,0,0
09DEFK,Forest,4966,40,122,9,0,0,0,30,0,3,6,3,1,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,1,0,2,2,10,0,3,3,1,0,0,1,1,1,0,1,0,1,17,0,5,0,2,1,1,0,2,0,0,1,2,0,13,0,1,0,0,0,0,0,0,1,0,1,0,4,0,11,0,0,0,0,0,2,0,0,0,0,0,1,0
09DEFL,Hanham,4701,33,132,7,0,0,2,24,0,9,3,1,1,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,7,8,4,1,15,0,1,1,2,1,1,0,0,0,0,2,12,1,2,0,1,2,2,0,1,0,0,0,1,0,1,0,0,2,1,0,0,3,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
09DEFM,Hanham Abbots East,1828,22,63,4,0,1,0,12,0,3,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,5,2,1,0,0,0,0,0,2,0,0,3,0,2,0,0,0,2,0,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
09DEFN,Hanham Abbots West,3578,18,127,11,0,1,0,13,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,6,0,1,3,0,2,0,0,0,0,0,1,7,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0
09DEFP,Mangotsfield,4811,31,161,7,0,0,0,32,0,2,7,5,7,0,6,2,0,3,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,2,5,9,0,0,7,1,1,0,0,0,0,0,4,14,2,3,0,0,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,0,0,1,1,1,0,0,1,0,3,0,0,0,0,0,1,1,1,0,4,0,0,1
09DEFQ,New Cheltenham,5062,40,97,8,0,2,0,28,0,2,1,0,1,0,0,0,0,4,0,0,0,1,0,0,11,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,2,0,0,0,1,0,0,10,0,8,0,1,0,2,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
09DEFR,Oldland Barrs Court,4082,31,92,15,0,4,2,13,0,7,4,5,1,1,2,2,1,1,0,0,2,0,0,0,6,0,0,0,0,0,0,0,4,0,4,5,3,2,1,2,0,0,0,0,1,1,3,5,0,5,0,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,2,0,2,0
09DEFS,Oldland Cadbury Heath,4704,43,112,10,0,0,0,26,0,2,3,0,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,2,0,3,1,0,3,0,0,0,0,0,1,0,2,13,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,4,0,4,1,1,1,0,1,2,0,0,0,0,0,0,0
09DEFT,Oldland Longwell Green,4267,54,111,16,0,1,0,25,0,4,6,0,0,0,1,1,2,5,0,0,1,0,0,1,7,0,0,0,0,0,1,0,6,2,0,6,0,6,0,1,4,1,0,2,0,0,4,12,0,3,0,2,2,4,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0
09DEFU,Siston,2051,10,45,10,0,0,0,14,0,2,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,3,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
09DEFW,Soundwell,3275,20,91,7,0,1,0,17,0,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,2,0,0,1,0,0,1,7,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,4,0,1,0,0,1,2,0,1,0,0,0,3,0,0,0
09DEFX,Springfield,1582,11,55,2,0,1,0,11,0,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
09DEFY,Staple Hill,3130,43,108,13,0,3,0,15,0,9,4,1,2,0,0,1,0,0,0,0,0,1,0,0,6,2,0,0,0,0,0,1,5,3,0,5,2,0,1,1,2,4,0,0,0,1,3,10,0,0,0,3,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,2,0,1,0,1,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,3,0
09DEFZ,Woodstock,5335,45,91,13,0,0,0,24,0,5,4,0,0,0,3,7,0,0,0,0,2,2,0,2,14,2,0,0,1,0,0,2,8,0,2,3,0,1,1,0,2,0,0,1,0,0,1,17,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,9,1,5,0,0,1,3,0,1,2,1,0,2,4,1,0
09DESS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09DFFA,Almondsbury,6530,97,331,31,0,7,2,41,0,16,18,9,11,0,1,7,3,4,0,0,0,2,0,2,5,2,0,1,0,0,1,0,14,8,1,9,6,4,6,1,6,3,4,0,0,6,7,31,0,8,0,7,0,1,0,1,0,0,2,1,0,9,0,0,0,0,0,1,0,1,4,0,0,0,9,2,18,0,0,1,7,0,5,5,2,1,4,1,1,0
09DFFB,Alveston,3283,60,133,15,0,0,1,37,0,4,5,1,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,0,0,1,0,1,0,0,0,0,3,0,14,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,8,0,10,1,0,0,2,0,3,0,0,1,0,0,0,0
09DFFC,Badminton,2068,21,39,8,0,0,0,8,0,1,2,3,3,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,3,1,0,1,2,0,0,0,0,4,11,2,2,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,11,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0
09DFFD,Charfield,2607,24,119,10,0,0,2,10,0,1,4,1,1,0,0,0,2,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,0,4,0,1,1,1,5,1,0,0,3,0,1,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,3,0,1,0,0,1,0,0,0,0
09DFFE,Chipping Sodbury,3548,52,131,13,0,2,1,12,0,8,4,0,4,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,1,0,10,1,2,3,0,9,0,0,0,1,1,1,12,2,2,0,0,0,2,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2,5,0,0,0,0,0,0,0
09DFFF,Dodington North,7769,107,255,35,0,0,0,27,0,5,4,0,14,0,3,1,1,8,0,0,0,2,0,0,4,0,0,0,0,0,0,0,11,2,0,10,7,11,7,1,11,3,0,1,0,0,3,45,0,7,0,4,0,3,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,5,0,0,0,7,1,10,0,0,2,1,0,2,2,2,0,8,0,5,1
09DFFG,Filton Charborough,2885,25,133,8,0,3,0,24,0,2,1,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,0,0,5,0,0,2,3,0,3,0,0,1,0,3,9,2,5,0,1,0,0,0,0,0,0,0,0,0,8,1,0,2,0,0,0,2,0,0,0,1,0,5,0,1,0,0,1,1,0,1,0,2,0,0,0,1,0
09DFFH,Filton Conygre,3061,27,163,15,0,4,0,26,0,1,4,0,4,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0,2,2,0,2,0,0,0,0,0,0,0,0,14,0,2,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,2,1,0,0,5,1,0
09DFFJ,Filton Northville,3104,31,131,6,0,2,1,33,0,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,11,0,1,0,0,0,0,0,8,12,0,6,4,2,1,0,1,0,0,0,0,0,1,12,0,1,0,0,0,1,0,0,0,2,0,0,0,8,0,0,2,0,0,0,1,1,0,4,0,0,2,0,1,0,2,0,0,0,2,1,1,0,0,0,0,2
09DFFK,Frampton Cotterell Central,1936,15,75,4,0,0,0,6,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1,2,1,0,0,0,1,0,1,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
09DFFL,Frampton Cotterell East,1658,18,59,3,0,0,1,5,0,1,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
09DFFM,Frampton Cotterell West,1982,23,77,3,0,1,0,6,0,2,2,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,6,4,0,2,0,1,0,0,0,2,0,3,11,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,6,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0
09DFFN,Hawkesbury,1522,15,22,2,0,0,0,2,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,4,0,1,0,0,1,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
09DFFP,Iron Acton,1695,9,40,1,0,2,0,5,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
09DFFQ,Marshfield,1833,25,45,3,0,0,0,12,0,0,2,1,3,0,0,1,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,9,3,0,4,1,1,0,0,0,0,0,0,0,2,4,8,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,7,0,0,2,1,0,23,0,1,0,0,0,0,0
09DFFR,Oldbury-on-Severn,1324,8,35,6,0,1,0,5,0,4,3,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
09DFFS,Olveston,1883,20,75,3,0,0,0,10,0,5,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,0,0,0,0,3,0,1,0,0,1,0,0,1,4,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0
09DFFT,Patchway Callicroft,3897,60,237,15,0,1,0,45,0,1,5,5,3,0,2,3,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,3,0,0,2,2,3,0,4,1,2,0,0,20,6,3,0,3,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,2,1,0,0,7,0,0
09DFFU,Patchway Coniston,3718,32,155,27,0,1,0,47,0,4,0,0,0,0,1,6,2,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,15,0,2,1,3,0,0,0,2,0,2,1,5,0,1,12,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,2,1,2,11,2,2,0,0,2,0,0
09DFFW,Patchway Stoke Lodge,2325,30,138,13,0,0,0,17,0,3,2,0,1,0,3,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,7,0,0,1,2,0,1,0,0,5,0,0,1,1,0,9,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0
09DFFX,Pilning and Severn Beach,2550,22,106,7,0,0,0,18,0,2,2,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,1,0,1,0,1,1,0,0,0,6,0,5,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,2,0,0,0,1,0,0,6,1,0,0
09DFFY,Pucklechurch,2725,36,102,3,0,0,0,10,0,1,2,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,1,1,2,0,0,0,0,0,0,0,1,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,2,1,3,0,1,0,2,0,0,1,0,0,1,0,0,0
